plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,promotion_details,fees_credits,min_usage_fees,language,efl_url,enrollment_url,terms_url
29272,Smart & Fixed - 3,Ranchero Power,ONCOR,FIXED,3,13.700000000000001,12.7,12.3,0.0,179.0,6,False,False,For New and Returning Customers,False,FALSE,FALSE,English,https://bit.ly/4q0Qb3O,http://Rancheropower.com,https://bit.ly/3TyHrF9
29251,Tarifa Fija y Inteligente - 6,Ranchero Power,ONCOR,FIXED,6,14.499999999999998,13.5,13.100000000000001,0.0,179.0,6,False,False,Solo para clientes nuevos y recurrentes.,False,FALSE,FALSE,Spanish,https://bit.ly/4rf0Dpn,http://Rancheropower.com,https://bit.ly/3S9fvEw
29266,Introducción de Tarifa Variable,Ranchero Power,ONCOR,VARIABLE,1,14.499999999999998,13.5,13.100000000000001,0.0,0.0,6,False,False,,False,FALSE,FALSE,Spanish,https://bit.ly/3MbCh0V,http://www.rancheropower.com,https://bit.ly/3S9fvEw
29244,Tarifa Fija y Inteligente – 3,Ranchero Power,ONCOR,FIXED,3,13.700000000000001,12.7,12.3,0.0,179.0,6,False,False,,False,FALSE,FALSE,Spanish,https://bit.ly/4q4I5av,http://www.rancheropower.com,https://bit.ly/3S9fvEw
29213,Choose 6,SPARK ENERGY LLC,ONCOR,FIXED,6,14.000000000000002,13.600000000000001,13.4,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=150856&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=150856&type=TOS&title=Terms+of+Service
29214,Choose 6,SPARK ENERGY LLC,ONCOR,FIXED,6,14.000000000000002,13.600000000000001,13.4,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=150856&type=EFL&title=Electricity+Facts+Label&language=spanish,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=150856&type=TOS&title=Terms+of+Service
29230,Smart & Fixed - 12,Ranchero Power,ONCOR,FIXED,12,16.400000000000002,15.4,15.0,0.0,179.0,6,False,False,New and returning customers only.,False,FALSE,FALSE,English,https://bit.ly/4bsJCDo,http://Rancheropower.com,https://bit.ly/3TyHrF9
29235,Tarifa Fija y Inteligente - 12,Ranchero Power,ONCOR,FIXED,12,16.400000000000002,15.4,15.0,0.0,179.0,6,False,False,Solo para clientes nuevos y recurrentes.,False,FALSE,FALSE,Spanish,https://bit.ly/4aJ1v0D,http://www.rancheropower.com,https://bit.ly/3S9fvEw
28765,GoodEnergy 16,GOOD CHARLIE & CO LLC,ONCOR,FIXED,16,15.2,14.299999999999999,13.8,0.0,,26,False,False,"Incluye acceso ilimitado GRATUITO las 24 horas del día, los 7 días de la semana a veterinarios con licencia y $750 para financiar una factura veterinaria de emergencia. Cubre hasta 5 mascotas. Este plan requiere facturación y comunicación sin papel.",False,FALSE,FALSE,Spanish,https://api.goodcharlie.com/products/2117/EFL/Oncor/latest/es,https://goodcharlie.me/PTC-GoodEnergy18-ONCOR,https://api.goodcharlie.com/products/2117/tos/Oncor/latest/es
28760,GoodEnergy 16,GOOD CHARLIE & CO LLC,ONCOR,FIXED,16,15.2,14.299999999999999,13.8,0.0,,26,False,False,Includes FREE 24/7 unlimited access to licensed veterinarians and $750 to fund an emergency vet bill. Covers up to 5 pets. Plan requires paperless billing and communication.,False,FALSE,FALSE,English,https://api.goodcharlie.com/products/2117/EFL/Oncor/latest/en,https://goodcharlie.me/PTC-GoodEnergy18-ONCOR,https://api.goodcharlie.com/products/2117/tos/Oncor/latest/en
28303,GoodEnergy 36,GOOD CHARLIE & CO LLC,ONCOR,FIXED,36,15.4,14.499999999999998,14.000000000000002,0.0,,26,False,False,"Incluye acceso ilimitado GRATUITO las 24 horas del día, los 7 días de la semana a veterinarios con licencia y $750 para financiar una factura veterinaria de emergencia. Cubre hasta 5 mascotas. Este plan requiere facturación y comunicación sin papel.",False,FALSE,FALSE,Spanish,https://api.goodcharlie.com/products/2048/EFL/Oncor/latest/es,https://goodcharlie.me/PTC-GoodEnergy36-ONCOR,https://api.goodcharlie.com/products/2048/tos/Centerpoint/latest/es
28725,Gexa Eco Choice Plus 12,GEXA ENERGY,ONCOR,FIXED,12,14.799999999999999,13.900000000000002,13.5,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=GXAECOCHIPLS12&tdspcode=ONCOR_ELEC,https://newenroll.gexaenergy.com/?refid=PTC_EcoChoicePls12&ul=1000&tdsp=ONCOR_ELEC,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS
28726,Gexa Eco Choice Plus 12,GEXA ENERGY,ONCOR,FIXED,12,14.799999999999999,13.900000000000002,13.5,0.0,150.0,100,False,False,Lock in a great fixed rate plan. |Free online bill pay and automatic billing options are also available. |This offer is for customers who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXAECOCHIPLS12&tdspcode=ONCOR_ELEC,https://www.gexaenergy.com/P2CSP/,https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS
28301,GoodEnergy 36,GOOD CHARLIE & CO LLC,ONCOR,FIXED,36,15.4,14.499999999999998,14.000000000000002,0.0,,26,False,False,Includes FREE 24/7 unlimited access to licensed veterinarians and $750 to fund an emergency vet bill. Covers up to 5 pets.  Plan requires paperless billing and communication.,False,FALSE,FALSE,English,https://api.goodcharlie.com/products/2048/EFL/Oncor/latest/en,https://goodcharlie.me/PTC-GoodEnergy36-ONCOR,https://api.goodcharlie.com/products/2048/tos/Centerpoint/latest/en
27966,Residential Electricity... Plain and simple.,NEC Co-op Energy,ONCOR,VARIABLE,0,15.8,14.7,13.200000000000001,0.0,0.0,17,False,False,"Cuota de membresía cooperativa de $ 15. Al unirte a la cooperativa, te estás convirtiendo en un propietario de NEC Co-op Energy. Nuestra tarifa es honesta y todo incluido. Nunca tenemos tarifas ocultas o trucos. Ser cooperativo significa que no trabajamos con fines de lucro. ¡En cambio le pasamos los ahorros a usted! A lo largo del año, puede recibir un reembolso de dinero a través de Capital Credits o PowerPerks en su factura.",False,FALSE,FALSE,Spanish,https://neccoopenergy.com/wp-content/uploads/2025/12/EFL-1-1-26-RESIDENTIAL-Oncor.pdf,https://neccoopenergy.com/residential-service/,https://neccoopenergy.com/wp-content/uploads/2024/08/NEC-Co-op-Energy-Residential-IOU-Variable-Product-TOS-SPAN-rev4-18-24-added-Lubbock70.pdf
28258,GoodEnergy 24,GOOD CHARLIE & CO LLC,ONCOR,FIXED,24,15.5,14.6,14.099999999999998,0.0,,26,False,False,Includes FREE 24/7 unlimited access to licensed veterinarians and $750 to fund an emergency vet bill. Covers up to 5 pets.  Plan requires paperless billing and communication.,False,FALSE,FALSE,English,https://api.goodcharlie.com/products/2047/EFL/Oncor/latest/en,https://goodcharlie.me/PTC-GoodEnergy24-ONCOR,https://api.goodcharlie.com/products/2047/tos/Centerpoint/latest/en
28259,GoodEnergy 24,GOOD CHARLIE & CO LLC,ONCOR,FIXED,24,15.5,14.6,14.099999999999998,0.0,,26,False,False,"Incluye acceso ilimitado GRATUITO las 24 horas del día, los 7 días de la semana a veterinarios con licencia y $750 para financiar una factura veterinaria de emergencia. Cubre hasta 5 mascotas. Este plan requiere facturación y comunicación sin papel.",False,FALSE,FALSE,Spanish,https://api.goodcharlie.com/products/2047/EFL/Oncor/latest/es,https://goodcharlie.me/PTC-GoodEnergy24-ONCOR,https://api.goodcharlie.com/products/2047/tos/Centerpoint/latest/es
28276,GoodEnergy 12,GOOD CHARLIE & CO LLC,ONCOR,FIXED,12,15.7,14.799999999999999,14.299999999999999,0.0,,26,False,False,"Incluye acceso ilimitado GRATUITO las 24 horas del día, los 7 días de la semana a veterinarios con licencia y $750 para financiar una factura veterinaria de emergencia. Cubre hasta 5 mascotas. Este plan requiere facturación y comunicación sin papel.",False,FALSE,FALSE,Spanish,https://api.goodcharlie.com/products/2046/EFL/Oncor/latest/es,https://goodcharlie.me/PTC-GoodEnergy12-ONCOR,https://api.goodcharlie.com/products/2046/tos/Centerpoint/latest/es
28213,Frontier Power Saver 12,FRONTIER UTILITIES,ONCOR,FIXED,12,14.2,13.8,13.600000000000001,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,English,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVR12&tdspcode=ONCOR_ELEC,https://newenroll.frontierutilities.com/?refid=PTCFPS12&ul=1000&tdsp=ONCOR_ELEC,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS
28214,Frontier Power Saver 12,FRONTIER UTILITIES,ONCOR,FIXED,12,14.2,13.8,13.600000000000001,0.0,150.0,30,False,False,This offer is for new customers only who enroll through the Power to Choose website.,False,FALSE,FALSE,Spanish,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=FPOWSVR12&tdspcode=ONCOR_ELEC,https://newenroll.frontierutilities.com/?refid=PTCFPS12&ul=1000&tdsp=ONCOR_ELEC,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=SP&prodcode=TOS
28114,Reliant Power On 18,RELIANT,ONCOR,FIXED,18,17.1,16.2,15.7,0.0,180.0,15,False,False,This offer is for new customers only who enroll through Power to Choose,False,FALSE,FALSE,English,https://www.reliant.com/defl/R1F00180021149A.pdf,http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=A3P_1562314131,https://www.reliant.com/files/0901751883727dcd.pdf
28115,Reliant Power On 18,RELIANT,ONCOR,FIXED,18,17.1,16.2,15.7,0.0,180.0,15,False,False,This offer is for new customers only who enroll through Power to Choose,False,FALSE,FALSE,Spanish,https://www.reliant.com/defl/R1F00180021150A.pdf,http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=A3P_1562314131,https://www.reliant.com/files/0901751883727dce.pdf
27890,Embrace Green 36 - New Customer Special,CleanSky Energy,ONCOR,FIXED,36,15.1,14.7,14.499999999999998,0.0,275.0,100,False,False,This plan is for new customers only. Autopay is required. Please enroll through the PowertoChoose sign up link. Have a question about a plan or need help placing an order? Call us: 1-888-733-5557 | Email us: CustomerCare@CleanSkyEnergy.com,True,FALSE,FALSE,English,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=559995,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=dd89a056-3204-4585-b0c5-fc0b4c0d31dc.pdf&id_plan=348754
27891,Embrace Green 36 - New Customer Special,CleanSky Energy,ONCOR,FIXED,36,15.1,14.7,14.499999999999998,0.0,275.0,100,False,False,Este plan es sólo para nuevos clientes. Se requiere pago automático. Inscríbase a través del enlace de inscripción de PowertoChoose. ¿Tiene alguna pregunta sobre un plan o necesita ayuda para realizar un pedido? Llámenos: 1-888-733-5557 | Envíenos un correo electrónico: CustomerCare@CleanSkyEnergy.com,True,FALSE,FALSE,Spanish,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=559995,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=dd89a056-3204-4585-b0c5-fc0b4c0d31dc.pdf&id_plan=348754
27868,HOMERUN 12,VARSITY ENERGY LLC,ONCOR,FIXED,12,14.2,13.8,13.600000000000001,0.0,150.0,31,False,False,"Para este producto, recibirá todas las comunicaciones por correo electrónico / Envíe un correo electrónico a bench@varsityenergy.com para todas las consultas de los clientes / Puede configurar el pago automático a través de su cuenta en línea o comunicándose con el servicio de atención al cliente / Los cargos de envío directo del TDSP están sujetos a cambios en los servicios públicos son discreción y están fuera de nuestro control.",False,FALSE,FALSE,Spanish,https://signup.varsityenergy.com/Home/EFl?productId=32886&ver=spanish,https://signup.varsityenergy.com/Home/index?ProductCode=RN12000005&Promo=PTC,https://signup.varsityenergy.com/Home/TOS?productId=29033&ver=spanish
27829,Embrace Green 12 - New Customer Special,CleanSky Energy,ONCOR,FIXED,12,14.099999999999998,13.700000000000001,13.5,0.0,150.0,100,False,False,This plan is for new customers only. Autopay is required. Please enroll through the PowertoChoose sign up link. Have a question about a plan or need help placing an order? Call us: 1-888-733-5557 | Email us: CustomerCare@CleanSkyEnergy.com,True,FALSE,FALSE,English,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=560274,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,https://rates.cleanskyenergy.com:8443/rates/DownloadDoc?path=39d11e90-f8dc-4862-9460-6bad732461ec.pdf&id_plan=255158
27830,Embrace Green 12 - New Customer Special,CleanSky Energy,ONCOR,FIXED,12,14.099999999999998,13.700000000000001,13.5,0.0,150.0,100,False,False,Este plan es sólo para nuevos clientes. Se requiere pago automático. Inscríbase a través del enlace de inscripción de PowertoChoose. ¿Tiene alguna pregunta sobre un plan o necesita ayuda para realizar un pedido? Llámenos: 1-888-733-5557 | Envíenos un correo electrónico: CustomerCare@CleanSkyEnergy.com,True,FALSE,FALSE,Spanish,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=560274,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,https://rates.cleanskyenergy.com:8443/rates/DownloadDoc?path=39d11e90-f8dc-4862-9460-6bad732461ec.pdf&id_plan=255158
27831,Embrace Green 24 - New Customer Special,CleanSky Energy,ONCOR,FIXED,24,15.0,14.6,14.399999999999999,0.0,225.0,100,False,False,This plan is for new customers only. Autopay is required. Please enroll through the PowertoChoose sign up link. Have a question about a plan or need help placing an order? Call us: 1-888-733-5557 | Email us: CustomerCare@CleanSkyEnergy.com,True,FALSE,FALSE,English,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=559994,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,https://rates.cleanskyenergy.com:8443/rates/DownloadDoc?path=39d11e90-f8dc-4862-9460-6bad732461ec.pdf&id_plan=255158
27832,Embrace Green 24 - New Customer Special,CleanSky Energy,ONCOR,FIXED,24,15.0,14.6,14.399999999999999,0.0,225.0,100,False,False,Este plan es sólo para nuevos clientes. Se requiere pago automático. Inscríbase a través del enlace de inscripción de PowertoChoose. ¿Tiene alguna pregunta sobre un plan o necesita ayuda para realizar un pedido? Llámenos: 1-888-733-5557 | Envíenos un correo electrónico: CustomerCare@CleanSkyEnergy.com,True,FALSE,FALSE,Spanish,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=559994,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,https://rates.cleanskyenergy.com:8443/rates/DownloadDoc?path=39d11e90-f8dc-4862-9460-6bad732461ec.pdf&id_plan=255158
26933,Reliant Power on 36 Plan,RELIANT,ONCOR,FIXED,36,17.4,16.5,16.0,0.0,395.0,24,False,False,Esta oferta es solo para nuevos clientes que se inscriben a través de Power to Choose,False,FALSE,FALSE,Spanish,https://www.reliant.com/defl/R1F00180021170A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&language_code=es_US&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_,https://www.reliant.com/files/0901751883727dce.pdf
27787,Autopay Texas 12,DIRECT ENERGY,ONCOR,FIXED,12,16.3,15.4,14.899999999999999,0.0,150.0,24,False,False,"Lock in a fixed Texas energy rate for 12 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $150 early termination fee. Terms and conditions apply.",False,FALSE,FALSE,English,https://documents.directenergy.com/dynamic/efl/D1F00181603920A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,https://documents.directenergy.com/dynamic/dms/0901751883545e9b.pdf?latest=1
27788,Autopay Texas 12,DIRECT ENERGY,ONCOR,FIXED,12,16.3,15.4,14.899999999999999,0.0,150.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $150. Se aplican los términos y condiciones. .",False,FALSE,FALSE,Spanish,https://documents.directenergy.com/dynamic/efl/D1F00181603921A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,https://documents.directenergy.com/dynamic/dms/0901751883545e9c.pdf?latest=1
27046,Pollution Free e-Plus 36 Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,FIXED,36,18.099999999999998,17.2,16.7,0.0,395.0,100,False,False,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,False,FALSE,FALSE,English,https://signup.greenmountain.com/defl/G1F00172600839B.pdf,https://shop.greenmountainenergy.com/texas/home-energy-solutions/products/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WA0TEZ&sid=APTC_1726590650&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,https://signup.greenmountainenergy.com/files/09017518836757a5.pdf
27056,Pollution Free e-Plus 36 Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,FIXED,36,18.099999999999998,17.2,16.7,0.0,395.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.,False,FALSE,FALSE,Spanish,https://signup.greenmountain.com/defl/G1F00172600840B.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P36,https://signup.greenmountainenergy.com/files/09017518836757a6.pdf
26808,Reliant Power on 36 Plan,RELIANT,ONCOR,FIXED,36,17.4,16.5,16.0,0.0,395.0,24,False,False,This offer is for new customers only who enroll through Power to Choose,False,FALSE,FALSE,English,https://www.reliant.com/defl/R1F00180021169A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_,https://www.reliant.com/files/0901751883727dcd.pdf
26884,Autopay Texas 36,DIRECT ENERGY,ONCOR,FIXED,36,16.8,15.9,15.4,0.0,295.0,24,False,False,"Lock in a fixed Texas energy rate for 36 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $135 early termination fee. Terms and conditions apply.",False,FALSE,FALSE,English,https://documents.directenergy.com/dynamic/efl/D1F00181603933A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,https://documents.directenergy.com/dynamic/dms/0901751883545e9b.pdf?latest=1
26885,Autopay Texas 36,DIRECT ENERGY,ONCOR,FIXED,36,16.8,15.9,15.4,0.0,295.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $135. Se aplican los términos y condiciones. .",False,FALSE,FALSE,Spanish,https://documents.directenergy.com/dynamic/efl/D1F00181603935A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,https://documents.directenergy.com/dynamic/dms/0901751883545e9c.pdf?latest=1
26874,Autopay Texas 24,DIRECT ENERGY,ONCOR,FIXED,24,16.6,15.7,15.2,0.0,295.0,24,False,False,"Lock in a fixed Texas energy rate for 24 months! Monthly base charge $4.95. For new customers only. If you stop Auto Pay at any time during your contract, you will be charged an AutoPay Breakage Fee of $5/month. If you cancel your plan early, you will be charged a $135 early termination fee. Terms and conditions apply.",False,FALSE,FALSE,English,https://documents.directenergy.com/dynamic/efl/D1F00181603904A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,https://documents.directenergy.com/dynamic/dms/0901751883545e9b.pdf?latest=1
26875,Autopay Texas 24,DIRECT ENERGY,ONCOR,FIXED,24,16.6,15.7,15.2,0.0,295.0,24,False,False,"Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes. Debe inscribirse en pago automático cuando se registre para recibir la tarifa de electricidad con descuento. Si detienes el pago automático en cualquier momento durante tu contrato, se te cobrará una Tarifa de Interrupción de Pago Automático de $5/mes. Si cancela su plan antes de tiempo, se le cobrará una tarifa de cancelación anticipada de $135. Se aplican los términos y condiciones. .",False,FALSE,FALSE,Spanish,https://documents.directenergy.com/dynamic/efl/D1F00181603905A.pdf,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,https://documents.directenergy.com/dynamic/dms/0901751883545e9c.pdf?latest=1
26336,Choose 12,SPARK ENERGY LLC,ONCOR,FIXED,12,15.299999999999999,14.899999999999999,14.7,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148468&type=EFL&title=Electricity+Facts+Label&language=spanish,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=TOS&title=Terms+of+Service
26338,Choose 15,SPARK ENERGY LLC,ONCOR,FIXED,15,15.299999999999999,14.899999999999999,14.7,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=TOS&title=Terms+of+Service
26342,Choose 15,SPARK ENERGY LLC,ONCOR,FIXED,15,15.299999999999999,14.899999999999999,14.7,0.0,100.0,35,False,False,,False,FALSE,FALSE,Spanish,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=EFL&title=Electricity+Facts+Label&language=spanish,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=TOS&title=Terms+of+Service
26333,Choose 12,SPARK ENERGY LLC,ONCOR,FIXED,12,15.299999999999999,14.899999999999999,14.7,0.0,100.0,35,False,False,,False,FALSE,FALSE,English,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148468&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=TOS&title=Terms+of+Service
26266,Smart Simple 12,CIRRO ENERGY,ONCOR,FIXED,12,15.6,15.2,14.899999999999999,0.0,150.0,24,False,False,"Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes",False,FALSE,FALSE,Spanish,https://www.cirroenergy.com/defl/M1F00181928099A.pdf,https://www.cirroenergy.com/espanol?txtPromocode=WA198B&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.cirroenergy.com/files/09017518836818ef.pdf
26267,Saver 12,Discount Power,ONCOR,FIXED,12,15.5,15.1,14.799999999999999,0.0,150.0,24,False,False,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario:  WQ4131.,False,FALSE,FALSE,Spanish,https://www.discountpowertx.com/defl/M1F00181987117A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&language=es&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.discountpowertx.com/files/09017518836cbc70.pdf
26106,Pollution Free e-Plus 12 Choice,GREEN MOUNTAIN ENERGY COMPANY,ONCOR,FIXED,12,18.099999999999998,17.2,16.7,0.0,150.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Solo para nuevos clientes. Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplicables. Ve la página de confirmación de pedido para detalles.,False,FALSE,FALSE,Spanish,https://signup.greenmountain.com/defl/G1F00172600848B.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?txtPromocode=WA0TEZ&sid=APTC_1686090168&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://signup.greenmountainenergy.com/files/09017518836757a6.pdf
